--_BeginData_
SMU|2C Capital|99,367.67|99,271.07|-0.1
NUS|dragon born|99,944.42|99,838.9|-0.11
SMU|The Panthers|100,000|99,889.65|-0.11
NTU|DLL|89,747.44|89,647.44|-0.11
NTU|NK&YC|99,562.54|99,449.97|-0.11
NP|The Chocolate Beanies|110,000|109,869.72|-0.12
SMU|A to Z|100,173.15|100,046.37|-0.13
NTU|CHAI PEI ZHI|80,000|79,894.72|-0.13
NUS|World Peace|99,973.23|99,823.23|-0.15
NUS|SuenTeam|79,216.46|79,062.42|-0.19
SMU|SSSL|99,812.94|99,608.75|-0.2
NP|CZ|109,866.47|109,639.7|-0.21
NTU|CMX|100,000|99,791.48|-0.21
TP|IRM|79,593.89|79,396.17|-0.25
NTU|Like a boss|100,000|99,751.16|-0.25
RP|RPRP|102,895.5|102,621.36|-0.27
NUS|Bo2W|109,106.45|108,797.71|-0.28
SIM|Rest in 5|79,958.24|79,725.15|-0.29
SMU|Archipelago Capital|99,564.59|99,274.27|-0.29
SIM|Global|110,000|109,673.19|-0.3
NUS|Johnson & Johnson|99,082.2|98,787.2|-0.3
SMU|Market Mover|101,995.81|101,690.07|-0.3
NTU|Team Alpha|110,000|109,662.59|-0.31
SMU|Massive|79,574.45|79,325.91|-0.31
NUS|Epsilon|110,175.26|109,821.07|-0.32
SIM|E-TRADERS|99,617.92|99,297.27|-0.32
NTU|whatever|113,414.3|113,037.2|-0.33
NTU|Team 2|101,350.28|101,005.3|-0.34
NUS|r & d|96,476.17|96,138.81|-0.35
NTU|cxc|99,862.68|99,496.38|-0.37
NTU|YaoCoolYidian|109,255.68|108,845.48|-0.38
SIM|Team BB|90,555.47|90,209.19|-0.38
SIM|Future|129,162.45|128,667.35|-0.38
SMU|The Traders|100,646.93|100,249.68|-0.39
NTU|aloha|99,643.48|99,236.9|-0.41
SMU|Legends|80,996.44|80,659.6|-0.42
NP|CIMB|99,709.2|99,259.68|-0.45
SMU|Joint Forces|80,000|79,629.39|-0.46
NUS|serlex|100,024.58|99,554.25|-0.47
SIM|life|79,985.91|79,609.14|-0.47
SIM|Team Bravo|99,953.18|99,476.37|-0.48
NTU|Blah.Seriously.Blah|100,159.72|99,679.72|-0.48
NTU|VFV|89,994.71|89,557.93|-0.49
SMU|buffet_spread|102,982.68|102,481.51|-0.49
NTU|DTSL Trading|102,588.6|102,085.29|-0.49
OU|flying mouth|130,000|129,349.64|-0.5
NP|123456|98,996.46|98,496.46|-0.51
NUS|RENUS|80,000|79,592.88|-0.51
NUS|Non-Biz-Buzz|108,820.86|108,253.92|-0.52
SIM|fund-o-rama|79,906.48|79,486.51|-0.53
NUS|MALACCANS|114,486.98|113,845.03|-0.56
SMU|Nice to Meet you!|116,286.84|115,608.64|-0.58
NTU|JCH|79,572.91|79,092.61|-0.6
NUS|Ein Haufen|78,579.66|78,102.88|-0.61
NTU|Witches of the market|80,000|79,506.39|-0.62
NTU|Maximin|95,990.47|95,389.27|-0.63
NUS|ACT like one|79,796.44|79,291.11|-0.63
NP|The brick brokers|89,898.96|89,322.72|-0.64
NUS|Compounders|79,141.17|78,631.73|-0.64
NUS|The avengers|100,067.78|99,423.56|-0.64
NTU|Team Melaka|100,623.08|99,973.08|-0.65
NTU|SE7EN|80,000|79,470.27|-0.66
SMU|Porcupine|98,468.28|97,801.19|-0.68
NTU|The Eagles|100,501.78|99,814.69|-0.68
SMU|Econ CU |111,957.23|111,157.23|-0.71
SMU|Terra Cotta Warriors|100,000|99,273.57|-0.73
NTU|Blue Chips|100,856.47|100,061.61|-0.79
NUS|Shotgunners|99,041.31|98,243.11|-0.81
SMU|Team Soccer|76,620.25|76,002.6|-0.81
SMU|Team LM|79,871.48|79,224.35|-0.81
SMU|PLATedge|80,000|79,346.44|-0.82
NTU|WW&QQ|97,646.33|96,846.33|-0.82
OU|Gu Piao Wang|89,919.72|89,166.62|-0.84
NUS|TOTORO|109,692.93|108,757.93|-0.85
NTU|Ms GJ|100,000|99,142.86|-0.86
NTU|Nomnomnom|78,747.69|78,067.69|-0.86
NTU|TTR|101,643.53|100,727.86|-0.9
NTU|Team Dereks|110,709.82|109,709.82|-0.9
NUS|TZT|95,590.79|94,719.02|-0.91
NUS|Madeoff Bros|108,327.36|107,337.36|-0.91
SMU|TJMR Inc.|96,339.62|95,452.2|-0.92
NTU|Tradecom|101,291.68|100,333.2|-0.95
SIM|Skc|87,852.31|87,002.47|-0.97
NTU|bigsix|100,354.54|99,324.54|-1.03
NTU|AwesomeFoursome|89,619.68|88,685.79|-1.04
NTU|Sybelle|79,815.68|78,938.84|-1.1
RP|pinacolada|115,975.38|114,687.59|-1.11
OU|Limitless|89,672.2|88,673.33|-1.11
NUS|Team Thinkers|100,000|98,855.19|-1.14
SMU|Gnillort|99,318.96|98,178.96|-1.15
NTU|Angsana|108,583.64|107,330.12|-1.15
SIM|Jin-Rivan anggriawan|76,436.2|75,552.63|-1.16
SMU|Aggro Crag|80,274.09|79,337.85|-1.17
NTU|Wonder Boys|80,359.42|79,350.25|-1.26
NUS|The Trading Espionage|79,257.69|78,245.5|-1.28
NUS|ChangTwo|99,972.95|98,639.1|-1.33
SMU|Nerubians|96,651.72|95,331.72|-1.37
NTU|Knowledge.Investment.Management|97,022.21|95,561.54|-1.51
SMU|Fencer|80,239.27|79,011.56|-1.53
NTU|Cash Cow|77,264.33|76,064.33|-1.55
OU|RVV|97,127.87|95,602.28|-1.57
SP|SP Investors|108,887.49|107,159.9|-1.59
SMU|First Capital|99,973.21|98,371.35|-1.6
SP|marketleader|102,016.65|100,337.68|-1.65
NTU|Annyeong|112,563.98|110,674.69|-1.68
NUS|InvestmentGurus|79,886.48|78,494.93|-1.74
SMU|Team Volante|99,794.05|98,013.05|-1.78
SIM|HOCKS|98,966|97,166|-1.82
SIM|EKTS|97,125.78|95,325.78|-1.85
NTU|SodaGreen|110,585.9|108,525.9|-1.86
NTU|The Underdogs|109,222.55|107,154.48|-1.89
SIM|mad skillz|109,689.17|107,591.49|-1.91
NUS|Chye Tow Kuay(XO)|101,354.46|99,394.46|-1.93
NTU|Super warior|100,892.76|98,892.76|-1.98
TP|Waffle Buffet|111,317.51|109,109.94|-1.98
NTU|Stock Guru|78,839.34|77,174.03|-2.11
NTU|RX|112,692.91|110,269.04|-2.15
NUS|TYHH|78,345.78|76,638.4|-2.18
TP|Believe Your Shoes|106,200.02|103,849.74|-2.21
NTU|NTraders|109,817.37|107,368.87|-2.23
NTU|Team Ingenium|110,921.23|108,323.51|-2.34
NUS|BuyAndHold|100,314.27|97,957.81|-2.35
NTU|ACBS|99,068.96|96,724.01|-2.37
NTU|Gryphons|108,846.45|106,237.09|-2.4
NTU|2135|81,198.32|79,234.62|-2.42
NTU|Xing Ji|102,766.32|100,073.45|-2.62
SIM|30k Ghost|99,773.18|97,065.98|-2.71
SIM|Mindful|80,445.11|78,246.57|-2.73
SMU|Cash is King|78,141.49|75,975.34|-2.77
SMU|Titans|111,920.58|108,806.43|-2.78
SMU|The Bell Curve|99,329.11|96,464.37|-2.88
SMU|The Brokers|99,885.54|96,988.4|-2.9
NUS|Cinnamon|100,751.08|97,824.01|-2.91
NTU|Asian Delights|92,612.82|89,912.82|-2.92
NTU|HappyHouse|124,095.88|120,478|-2.92
NTU|HCIMS|99,076.29|96,186.77|-2.92
NTU|Trade Bulls|110,244.53|107,026.25|-2.92
SMU|SMU Traders|100,695.88|97,708.21|-2.97
NTU|Magna|78,852.55|76,452.55|-3.04
NUS|Black¨CScholes|98,624.08|95,522.45|-3.14
NUS|Red Bull|100,000|96,854.73|-3.15
NTU|team89|113,453.51|109,839.63|-3.19
SMU|Puggies|99,092.91|95,869.39|-3.25
SMU|DIGNITAS|98,492.94|95,271.05|-3.27
NTU|Emotionless|110,051.41|106,210.82|-3.49
NTU|TeamPossible|81,933.96|78,982.08|-3.6
NTU|Winning Team|107,688.92|103,685.11|-3.72
SIM|iTrade|100,000|96,102.95|-3.9
NTU|Chance Please!|85,367.85|81,887.85|-4.08
NUS|MarginTraders|80,082.7|76,603.77|-4.34
NUS|TEAM CALIFORNIA|89,179.1|85,181.16|-4.48
NTU|ANGRY BANANA|113,067.06|107,729.08|-4.72
SP|Team Terry|81,302.47|77,384.93|-4.82
SMU|GreatGamblersPlusOne|83,505.83|79,395.3|-4.92
NP|Students|108,221.3|102,870.61|-4.94
NTU|KAP|100,000|94,633.61|-5.37
NTU|Quadrifoglio|100,000|94,616.43|-5.38
NTU|JND|98,462.44|93,060.1|-5.49
NTU|Volts|99,039.61|93,425.48|-5.67
NUS|ilovemunchkin|78,946.42|74,339.23|-5.84
NTU|CMI SECURITIES|100,000|93,999.57|-6
TP|Ascention|109,598.95|102,761.87|-6.24
SMU|The Ballers|117,578.55|110,036.97|-6.41
NTU|Grüß Gott|98,357|91,945.27|-6.52
NUS|ElephantOne|104,946.34|98,044.57|-6.58
OU|satu|104,130.32|97,150.16|-6.7
NTU|Team Aura|109,569.06|102,220.38|-6.71
NTU|bionerds|91,532.86|85,363.52|-6.74
SMU|The Bullraiders|110,000|101,774.88|-7.48
NTU|Dominance|114,970.65|106,105.11|-7.71
NTU|GnB|116,357.18|107,018.61|-8.03
NUS|Walkers Unite!|105,276.71|96,375.67|-8.45
NUS|Rambutan Securities|90,964.95|82,411.03|-9.4
NTU|Croc|99,866.2|89,705.52|-10.17
TP|SMI|124,978.29|111,689.54|-10.63
SIM|ACE|95,694.3|85,206.46|-10.96
NUS|Salsa Milo|80,124.62|71,164.41|-11.18
NP|Chao Fund|99,287.96|88,152.93|-11.21
OU|One Raffles Quay Ninjas|136,925.34|120,765.82|-11.8
NUS|Play Play Only|101,616.07|89,459.06|-11.96
NTU|Numero Uno|78,921.43|69,135.88|-12.4
NTU|YU|99,419.72|86,562.25|-12.93
NP|Two and a half men|101,685.58|88,355.98|-13.11
SMU|Harvest Fund|90,424.62|78,403.62|-13.29
SMU|Genesis|99,946.48|85,023.88|-14.93
NTU|Black Swan|97,524.08|81,709.29|-16.22
NUS|investsocial|80,178.07|66,778.07|-16.71
SIM|Alpha Advantage|103,886.37|85,686.37|-17.52
SP|SP-UOB Kay Hian|140,000|114,310.68|-18.35
NUS|Random Talks|107,357.1|87,410.1|-18.58
NTU|Uno|111,036.44|83,536.44|-24.77
NP|Fraudteam|114,435.26|83,832.24|-26.74
NUS|Tuna|98,451.2|71,770.46|-27.1
SP|Only for the money|103,829.42|75,478.32|-27.31
NUS|SGXERs|110,693.45|78,773.56|-28.84
SMU|le derp|80,377.29|55,380.74|-31.1
NP|BE*R MARKET|93,733.08|62,533.08|-33.29
RP|The One|87,118.73|57,504.73|-33.99
NTU|Monas Epitome|109,568.5|71,814.84|-34.46
NUS|Bearish Titans|86,355.55|52,075.24|-39.7
NTU|MI3|79,899.96|47,158.53|-40.98
NUS|Weibo|54,987.68|32,258.84|-41.33
NUS|Dynamic Fund|84,147.88|46,321.88|-44.95
NUS|Team JJ|90,517.05|49,149.48|-45.7
NTU|4-Leaf-Clover|110,144.12|58,980.08|-46.45
NTU|42nd St Capital|91,532.69|47,557.69|-48.04
SIM|We are Young|89,634.02|33,007.26|-63.18
--_EndData_
