--_BeginData_
NTU|Pips' Miner|102,153.08|103,583.08|1.4
NUS|Inductor|89,569.14|90,815.59|1.39
SMU|TooManyMoolah|120,663.82|122,324.04|1.38
NUS|LV|80,671.91|81,781.6|1.38
OU|Karthik Davis|79,280.15|80,353.35|1.35
NTU|DOG|109,829.85|111,306.27|1.34
SMU|Temasek Holdingzzzz!|102,311.98|103,684.76|1.34
SMU|EvilGeniuses|81,426.11|82,516.11|1.34
SMU|ONE|97,984.96|99,284.96|1.33
SIM|life|79,609.14|80,659.14|1.32
NUS|Gold Digger|108,822.24|110,253.42|1.32
TP|Halcyon|121,452.54|123,044.22|1.31
NTU|jj|96,567.53|97,757.53|1.23
TP|INTEGRITY|82,484.33|83,475.7|1.2
NUS|Born.To.Win|103,552.75|104,785.26|1.19
RP|AnyHoWack|111,506.26|112,824.09|1.18
SMU|smuggerz|104,782.63|106,016.29|1.18
NTU|Ancient|80,339.41|81,281.03|1.17
NTU|2304 Team Charlie|110,837.98|112,096.33|1.14
NTU|GTL|111,441.34|112,695.09|1.13
NTU|Investing Guru|104,679.41|105,839.41|1.11
NUS|Compounders|78,631.73|79,473.2|1.07
NTU|TL|85,215.83|86,120.83|1.06
SMU|SMU Traders|97,708.21|98,731.44|1.05
NUS|team rocket|96,791.55|97,801.22|1.04
SMU|Terra Cotta Warriors|99,273.57|100,306.4|1.04
NP|CK|101,094.69|102,144.69|1.04
NTU|Partial Fractions|81,995.18|82,795.18|0.98
NUS|Angeline|110,359.96|111,427.96|0.97
NP|Unknown Quantity|78,483.11|79,233.11|0.96
NTU|Team Melaka|99,973.08|100,914.26|0.94
NTU|4-Leaf-Clover|109,572.08|110,595.56|0.93
NTU|U6F1|114,038.97|115,068.66|0.9
RP|pinacolada|114,687.59|115,709.54|0.89
SIM|STCM|99,571.23|100,457.63|0.89
SMU|la victoire|99,527.72|100,370.89|0.85
SIM|RAPTOR|91,844.62|92,619.62|0.84
SMU|Porcupine|97,801.19|98,609.34|0.83
SIM|killerinstinct|94,069.94|94,843.16|0.82
NUS|Zenith|109,624.8|110,519.96|0.82
SMU|Catalyst|108,102.76|108,972.35|0.8
NTU|Trademark|100,593.61|101,395.83|0.8
NTU|up up down down left right left right B A start|80,045.24|80,662.3|0.77
SIM|Sibei jialat|99,209.49|99,909.49|0.71
NTU|Angsana|107,330.12|108,072.89|0.69
TP|prestige|85,647.61|86,235.56|0.69
NTU|HL Milk|110,016.68|110,763.11|0.68
NTU|Magna|76,452.55|76,962.55|0.67
SMU|Above All|101,776.63|102,448.06|0.66
TP|JHKC|90,266.15|90,854.38|0.65
NTU|hello|78,431.36|78,936.36|0.64
NUS|TEAM RENUS|80,996.41|81,517.77|0.64
SMU|Fencer|79,011.56|79,511.56|0.63
NTU|WinWin|115,722.22|116,433.03|0.61
NTU|SodaGreen|108,525.9|109,185.9|0.61
OU|dollars and sense|78,239.1|78,709.34|0.6
NTU|Security Guards|101,089.67|101,689.67|0.59
SMU|SSSL|99,608.75|100,190.58|0.58
NP|123456|98,496.46|99,069.69|0.58
NP|Juicy|100,167.78|100,715.78|0.55
SMU|Twelve-O-I|79,789.35|80,214.35|0.53
SMU|Big Swinging Bananas|85,247.7|85,675.94|0.5
RP|PsuedoSmart|104,025.22|104,546.77|0.5
SP|Financialist|109,996.15|110,541.15|0.5
SIM|JustVim|92,330.53|92,760.53|0.47
SIM|Team B2|102,160.17|102,633.38|0.46
NUS|World Peace|99,823.23|100,273.23|0.45
NUS|super-supernova|79,289.04|79,635.2|0.44
NP|WeLoveZHEXI|99,490.05|99,900.05|0.41
NP|Challenger|100,289.1|100,694.63|0.4
NTU|Wonder Boys|79,350.25|79,669.9|0.4
SIM|Pockets Full of Ca$h|79,500|79,819.38|0.4
NUS|Hunger|84,131.99|84,449.98|0.38
TP|Daebak!|110,693.36|111,015.36|0.29
NTU|Mad Men|100,231.19|100,506.19|0.27
NP|We trade, We make, We hire you|103,798.02|104,071.14|0.26
NTU|2135|79,234.62|79,439.92|0.26
NTU|The Risk Factor|99,329.19|99,579.19|0.25
NTU|ASPIRE|80,000|80,193.22|0.24
TP|Waffle Buffet|109,109.94|109,363.14|0.23
NP|Huat Ah|100,728.31|100,959.31|0.23
NTU|The Eagles|99,814.69|100,041.65|0.23
SIM|yeah yeah yeahs |100,193.11|100,403.11|0.21
NTU|Frenchies Trading|79,650.84|79,810.84|0.2
NTU|PPG|98,474.32|98,665.71|0.19
NUS|Echo|86,971.39|87,139.29|0.19
SMU|buffet_spread|103,008.51|103,205.57|0.19
NUS|Johnson & Johnson|98,787.2|98,972.2|0.19
NUS|Dragon Team|80,235.83|80,385.83|0.19
NTU|Numero Uno|69,135.88|69,258.26|0.18
NP|The brick brokers|89,322.72|89,480.19|0.18
SMU|Traders|100,647.23|100,791.87|0.14
NTU|Fantastic 4|115,057.8|115,210.63|0.13
NUS|3E|112,556.16|112,703.44|0.13
RP|Manslut|99,916.48|100,036.48|0.12
TP|IRM|79,396.17|79,475.87|0.1
TP|Trio Traders|88,660.9|88,749.12|0.1
NTU|iWin|79,968.48|80,041.68|0.09
SMU|FATE|99,634.71|99,719.71|0.09
NTU|NK&YC|99,449.97|99,529.97|0.08
NUS|MasterMind|99,899.71|99,979.71|0.08
NUS|Bilaal's Minions|99,973.24|100,048.24|0.08
NUS|Aspire Ace|100,881.75|100,951.44|0.07
NTU|NTU EEE|79,923.24|79,968.24|0.06
NUS|The A Team|110,123.22|110,183.22|0.05
SMU|AlphaPlus |99,365.74|99,412.8|0.05
NTU|Coin Dozer|79,973.24|80,008.24|0.04
OU|Speedy singh|80,742.06|80,775.3|0.04
NTU|JCH|79,092.61|79,124.93|0.04
RP|Lotus|91,649.67|91,686.12|0.04
NUS|Categorical|100,385.5|100,408.22|0.02
SP|Rags to Riches|108,144.99|108,161.9|0.02
SMU|Lioshare|99,626.1|99,635.58|0.01
NTU|So|79,973.24|79,974.24|0
NTU|SRAT WINEWR|80,000|80,000|0
TP|Trading Starters|80,000|80,000|0
NUS|egg|80,000|80,000|0
NTU|Pro-Evolutionary|80,000|80,000|0
NTU|Trading Is Simple, All Trade, We Win.|80,000|80,000|0
NUS|ZH|80,000|80,000|0
NUS|Basics|80,000|80,000|0
SIM|gentlemen club|80,000|80,000|0
NUS|derp|80,000|80,000|0
SIM|Delta Corp|83,146.23|83,146.23|0
SIM|HUAT HUAT|80,000|80,000|0
SIM|M.A.D|80,000|80,000|0
NUS|Noobies|80,000|80,000|0
NTU|Deviators|80,000|80,000|0
NUS|Bmic|80,000|80,000|0
NP|Teletubbies|80,000|80,000|0
NUS|Financialtiger|80,029.69|80,029.69|0
NUS|Team Bogor|80,026.42|80,026.42|0
NTU|Local Trading Professionals|80,000|80,000|0
NUS|threesacrowd|80,000|80,000|0
NUS|SSG|80,000|80,000|0
NTU|TeamA|80,000|80,000|0
NUS|Madoff Bros|80,000|80,000|0
SMU|Draco3|80,000|80,000|0
SMU|Unduck|80,000|80,000|0
NUS|dragonborn|80,000|80,000|0
NTU|werwolf|80,000|80,000|0
NTU|Security Guard |80,000|80,000|0
NUS|svds|80,000|80,000|0
SIM|MSC|80,000|80,000|0
SP|eMo3LmO|80,000|80,000|0
SIM|MotherofGod|80,000|80,000|0
OU|ePiC wIn|80,000|80,000|0
TP|Trytry|80,000|80,000|0
NTU|boom bash|80,000|80,000|0
SMU|2C Capitol|80,000|80,000|0
NP|iMoo|80,000|80,000|0
NTU|Investment Guru|80,000|80,000|0
NTU|Edart|80,000|80,000|0
RP|DREE|80,000|80,000|0
NTU|Newbs|80,000|80,000|0
NTU|Group No.1|80,000|80,000|0
NTU|Bullion |80,000|80,000|0
NTU|Stockfockers|80,000|80,000|0
NUS|NUSBIZ|80,000|80,000|0
RP|BEAR|90,000|90,000|0
NUS|Challenge Accepted|80,000|80,000|0
NUS|L&W|80,000|80,000|0
NUS|Cocacola|80,000|80,000|0
NUS|rainbowx|80,000|80,000|0
NTU|TurTur|80,000|80,000|0
NTU|NBS+1|81,315.81|81,315.81|0
NTU|Alibaba|80,000|80,000|0
NTU|La Carte|80,000|80,000|0
SMU|The Cash-Cows|80,000|80,000|0
RP|nyancat|80,000|80,000|0
NUS|HUAT AH!|80,000|80,000|0
SMU|Ocean's 4|80,000|80,000|0
TP|Calculo|80,000|80,000|0
NTU|Boogie|80,000|80,000|0
NTU|propizio|80,000|80,000|0
NTU|Synesthesia|80,000|80,000|0
NUS|Luck Bet|80,000|80,000|0
NTU|warren buffet|90,000|90,000|0
NTU|Trader X|80,000|80,000|0
TP|Team Supreme|80,000|80,000|0
SIM|Team Bekal|80,000|80,000|0
NUS|Bull Stern|80,000|80,000|0
RP|flower 3+1|80,000|80,000|0
NUS|Happy Trading|90,000|90,000|0
SIM|Tok Kong|80,000|80,000|0
NTU|The Investors|90,000|90,000|0
TP|Win|80,000|80,000|0
SMU|Security Owns|80,000|80,000|0
NTU|Team Clara|90,000|90,000|0
NP|newcomer|80,000|80,000|0
NUS|Team West Coast|80,000|80,000|0
NUS|Doubled Income|80,000|80,000|0
TP|Team TP|80,000|80,000|0
NTU|Goh&Robin|80,000|80,000|0
NTU|Winning|80,000|80,000|0
NUS|DKM|80,000|80,000|0
NTU|eGo|100,000|100,000|0
SMU|Ichimoku |100,000|100,000|0
NUS|bullish|100,000|100,000|0
SMU|Team |103,653.34|103,653.34|0
NTU|PK|100,000|100,000|0
NTU|Miliionaire|100,127.57|100,127.57|0
NTU|Finns|100,000|100,000|0
NTU|Bread Toast|100,000|100,000|0
NUS|Nathan+|100,000|100,000|0
SIM|Bancaire|100,000|100,000|0
NTU|The Stockers|100,000|100,000|0
NTU|Dragon Breath|100,000|100,000|0
NTU|The killer scarecrows|100,000|100,000|0
NP|Pai|99,923.22|99,923.22|0
SMU|lylz|100,000|100,000|0
NTU|Team Liquid|100,000|100,000|0
NTU|Lucky|100,000|100,000|0
RP|Synergy|100,000|100,000|0
NUS|Sure HUAT Fund|100,000|100,000|0
NTU|The duoist|100,000|100,000|0
SMU|Soi Tiger|100,000|100,000|0
SMU|Can I Haz Cheeseburgers?|100,000|100,000|0
SMU|exs|100,000|100,000|0
SMU|Eve|100,000|100,000|0
NUS|unique|100,000|100,000|0
NUS|euqinu|100,000|100,000|0
NTU|Stocky|110,000|110,000|0
NTU|Tag Team|100,000|100,000|0
SMU|Henry Jensen|100,000|100,000|0
NUS|Aqua|100,000|100,000|0
NTU|Big Money|110,000|110,000|0
NTU|Power Sales|100,000|100,000|0
NTU|Team Awesome|110,000|110,000|0
SMU|A+|100,000|100,000|0
NTU|Volts|93,425.48|93,425.48|0
NTU|WKE|100,000|100,000|0
NUS|Momentum|100,000|100,000|0
RP|Spasms|100,000|100,000|0
NTU|JC|101,412.62|101,412.62|0
SMU|MPPW|100,000|100,000|0
NTU|Smokers|100,000|100,000|0
SMU|Prop Cap|100,000|100,000|0
NTU|Miranda Partners|100,000|100,000|0
NTU|Markov|100,000|100,000|0
SMU|Genesis|97,671.88|97,671.88|0
NTU|Super 80s|97,966.23|97,966.23|0
SMU|Pancakes|100,000|100,000|0
SMU|Money for the honey|80,000|80,000|0
SIM|77|80,000|80,000|0
NUS|X-men|90,000|90,000|0
TP|Flair|94,296.33|94,296.33|0
NTU|BLN|80,000|80,000|0
SMU|The Monkeys|80,000|80,000|0
SMU|ying yang traders|100,000|100,000|0
SIM|Duo|100,000|100,000|0
NTU|AlphaBeta|100,000|100,000|0
NUS|MegaMoney|100,000|100,000|0
NTU|Wetrade|100,000|100,000|0
NTU|Riching|100,000|100,000|0
SIM|Bullish Bear|100,000|100,000|0
NTU|IS|100,000|100,000|0
NTU|BIGBROTHER|100,000|100,000|0
NUS|Z|100,000|100,000|0
NUS|Submarine|100,000|100,000|0
NP|Scarlet|100,000|100,000|0
SMU|SMUrfs|100,000|100,000|0
NTU|Tan Family|100,000|100,000|0
NTU|GREEN TEA|100,000|100,000|0
NUS|Glen and Andre Capital Partners|100,000|100,000|0
NUS|Chuang Xin Ting Ke|100,000|100,000|0
NUS|Kimlane|130,000|130,000|0
NUS|NeoCo|100,000|100,000|0
NTU|Trader Joe|100,000|100,000|0
NP|Pumped Up Kids|100,000|100,000|0
NTU|Rockina|110,000|110,000|0
NTU|SolidMAT|100,000|100,000|0
SIM|big banana|100,000|100,000|0
NUS|FOREVER YOUNG|100,000|100,000|0
NTU|Bullish Streak|100,000|100,000|0
NP|Chili|100,000|100,000|0
NUS|Yamada|100,000|100,000|0
SMU|WHO|100,542.65|100,542.65|0
SMU|desdunlie|100,000|100,000|0
NTU|Team Winstonism|100,000|100,000|0
NUS|Veterans|100,000|100,000|0
RP|Team Lepak|100,000|100,000|0
NTU|Le Fantôme|100,000|100,000|0
NTU|Dragon Tuskers|100,000|100,000|0
SMU|loveprevails|100,000|100,000|0
NUS|Perception|100,000|100,000|0
SMU|Securities|97,832.44|97,832.44|0
RP|Project X|110,000|110,000|0
NUS|Hungry Old Men|100,000|100,000|0
NTU|Loaded Dice|101,575.36|101,575.36|0
SP|Never lose moneh|100,000|100,000|0
NUS|FINXXX|100,000|100,000|0
NTU|victory|100,000|100,000|0
NUS|Security|100,000|100,000|0
NUS|Dragon|100,000|100,000|0
SP|Honey Badger|100,000|100,000|0
NTU|Sure Win ii|111,339.52|111,339.52|0
NTU|Champions|100,000|100,000|0
NUS|Gingerbread|103,078.75|103,078.75|0
NUS|famiLEE|100,000|100,000|0
NUS|Dragon Finance|100,000|100,000|0
SMU|Slap Pals|100,000|100,000|0
NUS|FDtrading|100,000|100,000|0
SMU|Hakuna Matata|100,000|100,000|0
NUS|Trojan|100,000|100,000|0
NTU|Exchangenomics|100,000|100,000|0
NTU|Riverside|100,000|100,000|0
NTU|engineers|101,595.77|101,595.77|0
NTU|Edouard|100,000|100,000|0
SMU|Diaosers|100,000|100,000|0
NUS|chandeliersablaze|100,000|100,000|0
NP|comeinmybed|100,000|100,000|0
NTU|NTUHoneybadger|100,000|100,000|0
NUS|SHANGHAIBEAR|100,000|100,000|0
NTU|Best of luck|100,000|100,000|0
NUS|Beyond3000|100,000|100,000|0
NUS|Wai Capital|100,000|100,000|0
NP|PPG RULE SGX|100,000|100,000|0
NP|MFZ NETWORK|111,378.88|111,378.88|0
SMU|The Merchants|100,000|100,000|0
NUS|yangnus5|100,000|100,000|0
SMU|MBS|100,830.27|100,823.51|-0.01
SIM|B&J|80,308|80,301.7|-0.01
NP|CZ|109,639.7|109,629.7|-0.01
NUS|Strawberry Vanilla Chocolate|129,968.24|129,953.24|-0.01
NUS|Bollinger|79,958.24|79,943.24|-0.02
NTU|BlueDelta|80,548.43|80,528.34|-0.02
NTU|Carpediem|99,951.48|99,926.48|-0.03
NUS|TEAM OYA|104,344.73|104,312.61|-0.03
SMU|HuatCai|80,000|79,973.24|-0.03
NUS|dragon born|99,838.9|99,796.9|-0.04
SIM|TitansUnleashed|100,195.98|100,150.98|-0.04
NUS|Stock Monkeys|85,093.97|85,055.44|-0.05
NUS|HuatZaiYah|109,786.35|109,726.35|-0.05
NTU|KD35|79,808.69|79,758.69|-0.06
NTU|Team Liquid2|80,000|79,946.41|-0.07
NUS|CIT|99,769.07|99,691.94|-0.08
NTU|XD|109,606.07|109,501.07|-0.1
NTU|G2|102,869.26|102,769.26|-0.1
NTU|DLL|89,647.44|89,547.44|-0.11
NTU|Blah.Seriously.Blah|99,679.72|99,559.72|-0.12
NTU|LateLee|96,084.77|95,964.77|-0.12
NP|The Chocolate Beanies|109,869.72|109,729.72|-0.13
NTU|Yakult|84,986.48|84,864.42|-0.14
NTU|Team 2|101,005.3|100,849.22|-0.15
NUS|Ifiance|80,081.2|79,956.2|-0.16
NTU|LukitoShonata|89,064.63|88,907.56|-0.18
NTU|aloha|99,236.9|99,058.14|-0.18
NTU|CMX|99,791.48|99,611.48|-0.18
OU|satu|108,509.41|108,309.41|-0.18
NTU|noob|100,000|99,752.92|-0.25
OU|Challangers|99,823.23|99,573.23|-0.25
SIM|fund-o-rama|79,486.51|79,284.43|-0.25
SMU|Aggro Crag|79,337.85|79,136.08|-0.25
SIM|PMG Tuition|112,441.21|112,141.21|-0.27
NTU|TeamPossible|78,982.08|78,760.31|-0.28
NP|CIMB|99,259.68|98,949.84|-0.31
NP|Team Oreo|110,758.95|110,412.18|-0.31
TP|Dreamfly|107,423.28|107,054.37|-0.34
TP|BJ2|80,000|79,716.13|-0.35
SIM|E-TRADERS|99,297.27|98,943.73|-0.36
NUS|serlex|99,554.25|99,197.45|-0.36
NUS|SuenTeam|79,062.42|78,773.66|-0.37
TP|Entirety|111,409.1|110,989.1|-0.38
NUS|NewbieTrader|79,931.06|79,629.02|-0.38
NUS|DongKeys|101,009.2|100,617.64|-0.39
NUS|Walkers Unite!|96,375.67|96,000.67|-0.39
SMU|Lee|99,879.99|99,489.99|-0.39
SMU|Rated PG|100,438.48|100,043.48|-0.39
NTU|Team Alpha|109,662.59|109,228.23|-0.4
NUS|Shotgunners|98,243.11|97,850.61|-0.4
TP|Team Ace|99,938.13|99,538.13|-0.4
NTU|CHAI PEI ZHI|79,894.72|79,567.32|-0.41
NTU|WW&QQ|96,846.33|96,446.33|-0.41
SMU|Victoire|99,093.06|98,679.22|-0.42
SMU|SMURTs|99,886.48|99,466.48|-0.42
NTU|Sybelle|78,938.84|78,602.72|-0.43
SIM|Headstrong|80,072.72|79,729.11|-0.43
SMU|siongmin|106,932.21|106,470.66|-0.43
NUS|Play Play Only|89,459.06|89,072.27|-0.43
NUS|Read ALL The Charts|100,126.22|99,669.46|-0.46
SIM|Blitz!|80,025.58|79,660.08|-0.46
NTU|I Ching|110,437.41|109,925.65|-0.46
NTU|bionerds|85,363.52|84,961.75|-0.47
NUS|Jimuwa Kanari|127,925.24|127,319.36|-0.47
NUS|Lehman Sisters|88,659.11|88,235.58|-0.48
NUS|TZT|94,719.02|94,264.02|-0.48
NUS|r & d|96,138.81|95,661.47|-0.5
SMU|Dragon Winner|99,885.64|99,385.64|-0.5
SMU|Norne LLP|100,000|99,484.47|-0.52
NTU|S Square |109,073.63|108,489.23|-0.54
OU|Gu Piao Wang|89,166.62|88,682.74|-0.54
NUS|AGAPE|127,465.2|126,765.9|-0.55
NTU|The ONE and ONLY|100,142.84|99,589.14|-0.55
NTU|ACBS|96,724.01|96,171.92|-0.57
NTU|Gemini|114,085.88|113,434.56|-0.57
NTU|SP DME 07|80,124.06|79,659.06|-0.58
NTU|888 Capital|105,990.23|105,370.69|-0.58
SMU|XQLR|118,395.78|117,698.24|-0.59
NUS|TYL|100,076.33|99,486.33|-0.59
TP|GDC |91,268.23|90,679.46|-0.65
NUS|Non-Biz-Buzz|108,253.92|107,543.04|-0.66
NTU|Jaz&Ty|110,013.24|109,277.56|-0.67
NTU|GBGS|99,674.67|99,006.59|-0.67
NUS|ACT like one|79,291.11|78,751.11|-0.68
NUS|NUSMU|106,286.47|105,556.15|-0.69
OU|PON|90,816.28|90,191|-0.69
SMU|Massive|79,325.91|78,772.32|-0.7
NUS|M&N|99,579.68|98,879.68|-0.7
SMU|Market Mover|101,690.07|100,967.55|-0.71
NUS|Les Petits Pommes|98,553.42|97,833.42|-0.73
NTU|The Chip|109,373.2|108,573.2|-0.73
NUS|Fish Market |98,473.22|97,723.22|-0.76
SMU|The Brokers|96,988.4|96,236.4|-0.78
SIM|Global|109,673.19|108,816.3|-0.78
NTU|Ah Huat|106,086.62|105,256.62|-0.78
NTU|Bulldozer|86,050.97|85,374.19|-0.79
SP|Triple N|89,805.88|89,085.54|-0.8
NTU|cxc|99,496.38|98,685.38|-0.82
NUS|Very Big Money|79,933.03|79,228.03|-0.88
NUS|CJ|110,405.8|109,429|-0.88
TP|The Versatiles|80,056.17|79,333.49|-0.9
OU|High-Rollers|81,211.83|80,478.25|-0.9
NTU|Emotionless|106,210.82|105,234.06|-0.92
RP|RPRP|102,621.36|101,673.39|-0.92
NUS|88888|112,182.27|111,128.27|-0.94
NUS|Three Blind Mice|100,102.63|99,152.71|-0.95
OU|PySChe|103,722.77|102,716.88|-0.97
NTU|soloist|81,334.1|80,534.1|-0.98
NTU|Mosaic|77,499.54|76,723.54|-1
NTU|NTU_Traders|104,724.63|103,649.63|-1.03
SIM|Team BB|90,209.19|89,279.19|-1.03
NTU|Happy Face|80,926.1|80,086.1|-1.04
SMU|CCNZ|78,823.23|78,004.7|-1.04
NTU|Bliss|110,658.94|109,508.51|-1.04
SIM|RhJh|113,900.2|112,708.46|-1.05
SMU|Gnillort|98,178.96|97,138.96|-1.06
SMU|Team Volante|98,013.05|96,969.42|-1.06
NUS|Volatility|94,996.33|93,946.33|-1.11
NTU|Tac|112,180.65|110,940.65|-1.11
NP|chichimgo|110,771.55|109,544.77|-1.11
SMU|Nerubians|95,331.72|94,271.72|-1.11
OU|Limitless|88,673.33|87,673.33|-1.13
NUS|KBBT|101,552.86|100,392.86|-1.14
NUS|FVAJ|109,919.08|108,657|-1.15
NTU|Maximin|95,389.27|94,288.39|-1.15
SMU|Tangyeo|77,660.58|76,745.58|-1.18
NTU|Novitas|80,024.7|79,069.7|-1.19
NTU|Toto Team|81,163.58|80,194.67|-1.19
TP|Believe Your Shoes|103,849.74|102,608.13|-1.2
NTU|Huat Kings|100,284.57|99,074.57|-1.21
NUS|TOTORO|108,757.93|107,442.93|-1.21
NTU|NTraders|107,368.87|106,062.42|-1.22
RP|Young and dangerous|101,254.54|100,020.31|-1.22
NTU|Friends|118,066.34|116,585.27|-1.25
SMU|Titans|108,806.43|107,436.95|-1.26
NTU|yvyx9|100,808.9|99,525.38|-1.27
NUS|Rambutan Securities|90,629.11|89,472.35|-1.28
NTU|WC Trust Fund|126,410.28|124,784.54|-1.29
SIM|Ice Cream Team|80,216.11|79,168.92|-1.31
NTU|Trade Bulls|107,026.25|105,597.25|-1.34
NTU|Witches of the market|79,506.39|78,416.39|-1.37
NUS|MQF|78,568.03|77,482.21|-1.38
NUS|ChangTwo|98,639.1|97,272.34|-1.39
NUS|Trade4|99,038.09|97,652.09|-1.4
SMU|TeamFossil|85,358.48|84,158.48|-1.41
SMU|The Traders|100,249.68|98,824.93|-1.42
NTU|Stock Guru|77,174.03|76,074.03|-1.43
SIM|The Febulous Effect|94,643.49|93,289.5|-1.43
SMU|Damage Control|114,787.83|113,137.83|-1.44
NUS|HLC United|106,411.3|104,878.2|-1.44
NUS|The Great Depression|102,960.88|101,474.71|-1.44
NTU|BullsWay|99,599.64|98,138.79|-1.47
NTU|Slamet|79,912.67|78,737.67|-1.47
SMU|DZY|99,871.16|98,386.16|-1.49
OU|RVV|95,602.28|94,180.52|-1.49
RP|JS|100,086.14|98,586.14|-1.5
SMU|The Bell Curve|96,464.37|95,009.85|-1.51
NUS|SFS|109,907.2|108,230.44|-1.53
SIM|Jin-Rivan anggriawan|75,552.63|74,382.63|-1.55
NUS|No Early Bird|95,973.19|94,473.19|-1.56
NTU|infinite|97,541.01|96,010.47|-1.57
NTU|Like a boss|99,751.16|98,177.31|-1.58
NTU|Jumper|110,264.62|108,524.33|-1.58
SMU|Team Soccer|76,002.6|74,765.52|-1.63
NUS|Lujiazui|90,000|88,524.1|-1.64
SP|Team DYA|86,486.65|85,060.24|-1.65
NTU|FourMachas|90,540.5|89,040.5|-1.66
NUS|team bagus|99,164.35|97,488.73|-1.69
SMU|Fundamentally Technical|104,122.51|102,358.91|-1.69
NUS|Epsilon|109,821.07|107,959.83|-1.69
NTU|Team Wally|112,973.64|111,053|-1.7
NTU|Nomnomnom|78,067.69|76,737.69|-1.7
SIM|Future|128,667.35|126,448.19|-1.72
NTU|AwesomeFoursome|88,685.79|87,135.79|-1.75
SIM|Team Bravo|99,476.37|97,726.37|-1.76
NTU|DTSL Trading|102,085.29|100,281.75|-1.77
NTU|Glücklich|110,894.32|108,917.91|-1.78
NTU|stockhunter|78,602.15|77,165.38|-1.83
NTU|TTR|100,727.86|98,884.8|-1.83
SIM|HOCKS|97,166|95,366|-1.85
NUS|Cinnamon|97,824.01|96,010.45|-1.85
NP|Resolution|77,242.87|75,792.87|-1.88
SMU|Joint Forces|79,629.39|78,114.39|-1.9
NTU|Allstar|79,923.24|78,396.48|-1.91
NTU|Les Pandas|112,593.11|110,414.52|-1.93
SMU|The Panthers|99,889.65|97,927.83|-1.96
NTU|Quadrifoglio|94,616.43|92,733.15|-1.99
SIM|ST Securities |112,831.08|110,571.31|-2
NTU|Spartacus|113,155.72|110,874.18|-2.02
NTU|Zest|90,857.28|88,980.51|-2.07
NTU|The Market Changers|110,290.84|108,006.32|-2.07
