--_BeginData_
SMU|Temasek Holdingzzzz!|100000.000|101759.735|1.7597350000000000
SIM|ST Securities |110000.000|111927.790|1.7525363636363636
SMU|SMU Traders|100000.000|101745.880|1.7458800000000000
NUS|BuyAndHold|100000.000|101720.271|1.7202710000000000
TP|Waffle Buffet|110000.000|111867.514|1.6977400000000000
NUS|Team AC|110000.000|111821.130|1.6555727272727273
NTU|NBS+1|80000.000|81315.810|1.6447625000000000
SIM|Unnicorn|100000.000|101621.520|1.6215200000000000
NUS|Play Play Only|100000.000|101616.066|1.6160660000000000
NTU|BiXeL|100000.000|101556.790|1.5567900000000000
NTU|Rojak|100000.000|101533.640|1.5336400000000000
NTU|LoliGo|110000.000|111665.510|1.5141000000000000
NTU|Carpediem|100000.000|101456.480|1.4564800000000000
NTU|Glücklich|110000.000|111566.790|1.4243545454545455
NTU|AC/BS fighters|100000.000|101392.930|1.3929300000000000
NUS|Sunchbe|100000.000|101376.070|1.3760700000000000
TP|Strawberry cheesecake|110000.000|111499.050|1.3627727272727273
NTU|GTL|110000.000|111466.360|1.3330545454545455
NP|Defonce|110000.000|111452.370|1.3203363636363636
NUS|FIN3SS3|100000.000|101319.310|1.3193100000000000
OU|High-Rollers|80000.000|81042.840|1.3035500000000000
NTU|soloist|80000.000|81029.100|1.2863750000000000
NTU|Team Melaka|100000.000|101273.080|1.2730800000000000
NTU|DND|100000.000|101262.180|1.2621800000000000
SMU|Legends|80000.000|80996.440|1.2455500000000000
NTU|Topmod|80000.000|80988.720|1.2359000000000000
SMU|Titans|110000.000|111345.580|1.2232545454545455
NUS|CJ|110000.000|111331.090|1.2100818181818182
NTU|VFV|90000.000|91069.710|1.1885666666666667
SMU|A to Z|100000.000|101173.150|1.1731500000000000
SIM|slackerclub|80000.000|80937.580|1.1719750000000000
TP|Team Spade|110000.000|111286.660|1.1696909090909091
NTU|Jimmies|110000.000|111273.780|1.1579818181818182
NTU|bigsix|100000.000|101154.540|1.1545400000000000
NTU|ACBS|100000.000|101118.960|1.1189600000000000
SMU|The Hammer|110000.000|111219.590|1.1087181818181818
NTU|Lim Siow Tedja|100000.000|101098.550|1.0985500000000000
NUS|Asian Financial Crisis|80000.000|80877.510|1.0968875000000000
SIM|Canopus|100000.000|101076.360|1.0763600000000000
NTU|Sure Win ii|110000.000|111156.288|1.0511709090909091
NTU|BlueDelta|80000.000|80837.990|1.0474875000000000
NUS|KBBT|100000.000|101046.420|1.0464200000000000
TP|INTEGRITY|80000.000|80829.610|1.0370125000000000
NTU|Veles |110000.000|111109.350|1.0085000000000000
NUS|serlex|100000.000|100984.580|0.9845800000000000
SMU|Team Volante|100000.000|100974.050|0.9740500000000000
SIM|Team BB|90000.000|90855.470|0.9505222222222222
NP|chichimgo|110000.000|111028.630|0.9351181818181818
NTU|Jumper|110000.000|110999.380|0.9085272727272727
TP|Daebak!|110000.000|110998.120|0.9073818181818182
NTU|Dark Horse|80000.000|80720.440|0.9005500000000000
SMU|Dragon Winner|100000.000|100885.640|0.8856400000000000
NTU|The Risk Factor|100000.000|100879.190|0.8791900000000000
TP|GDC |90000.000|90762.060|0.8467333333333333
SIM|STCM|100000.000|100835.470|0.8354700000000000
SMU|Twelve-O-I|80000.000|80664.350|0.8304375000000000
SP|Chronos|100000.000|100813.635|0.8136350000000000
NP|Team Oreo|110000.000|110892.550|0.8114090909090909
NTU|Investing Guru|110000.000|110886.300|0.8057272727272727
SIM|Investodium|100000.000|100796.430|0.7964300000000000
SMU|Fencer|80000.000|80589.270|0.7365875000000000
SIM|B&J|80000.000|80587.380|0.7342250000000000
NUS|Dragon Team|80000.000|80585.830|0.7322875000000000
NP|Students|110000.000|110801.300|0.7284545454545455
NTU|Yellow|110000.000|110795.190|0.7229000000000000
SIM|Headstrong|80000.000|80574.329|0.7179112500000000
NUS|The Trading Espionage|80000.000|80557.690|0.6971125000000000
